,Total interchange1
20191118T06-05,-2304
20191118T05-05,-2092
20191118T04-05,-2093
20191118T03-05,-1786
20191118T02-05,-1824
20191118T01-05,-1834
20191118T00-05,-2088
20191117T23-05,-1805
20191117T22-05,-1450
20191117T21-05,-1707
20191117T20-05,-2044
20191117T19-05,-2082
20191117T18-05,-2003
20191117T17-05,-1993
20191117T16-05,-1742
20191117T15-05,-1646
20191117T14-05,-1854
20191117T13-05,-1903
20191117T12-05,-1946
20191117T11-05,-1542
20191117T10-05,-1201
20191117T09-05,-1223
20191117T08-05,-1162
20191117T07-05,-1826
20191117T06-05,-1889
20191117T05-05,-1789
20191117T04-05,-2046
20191117T03-05,-2234
20191117T02-05,-2391
20191117T01-05,-2636
20191117T00-05,-2277
20191116T23-05,-2520
20191116T22-05,-2418
20191116T21-05,-2709
20191116T20-05,-2766
20191116T19-05,-2904
20191116T18-05,-2652
20191116T17-05,-2355
20191116T16-05,-2397
20191116T15-05,-2583
20191116T14-05,-2586
20191116T13-05,-2545
20191116T12-05,-2363
20191116T11-05,-2338
20191116T10-05,-1989
20191116T09-05,-1775
20191116T08-05,-1766
20191116T07-05,-1811
20191116T06-05,-1760
20191116T05-05,-1747
20191116T04-05,-2016
20191116T03-05,-1989
20191116T02-05,-1922
20191116T01-05,-1876
20191116T00-05,-1587
20191115T23-05,-1873
20191115T22-05,-1602
20191115T21-05,-1835
20191115T20-05,-2378
20191115T19-05,-2441
20191115T18-05,-2210
20191115T17-05,-1914
20191115T16-05,-1934
20191115T15-05,-1839
20191115T14-05,-2044
20191115T13-05,-2087
20191115T12-05,-2008
20191115T11-05,-1920
20191115T10-05,-1862
20191115T09-05,-1463
20191115T08-05,-1153
20191115T07-05,-1548
20191115T06-05,-1536
20191115T05-05,-1444
20191115T04-05,-1565
20191115T03-05,-1481
20191115T02-05,-1472
20191115T01-05,-1677
20191115T00-05,-2071
20191114T23-05,-2144
20191114T22-05,-2286
20191114T21-05,-2493
20191114T20-05,-2724
20191114T19-05,-2650
20191114T18-05,-2943
20191114T17-05,-2987
20191114T16-05,-3056
20191114T15-05,-2679
20191114T14-05,-2359
20191114T13-05,-2370
20191114T12-05,-2083
20191114T11-05,-2311
20191114T10-05,-2626
20191114T09-05,-2278
20191114T08-05,-1745
20191114T07-05,-1843
20191114T06-05,-1661
20191114T05-05,-1408
20191114T04-05,-1623
20191114T03-05,-1815
20191114T02-05,-2023
20191114T01-05,-2100
20191114T00-05,-1996
20191113T23-05,-2625
20191113T22-05,-2946
20191113T21-05,-3444
20191113T20-05,-3170
20191113T19-05,-3067
20191113T18-05,-3227
20191113T17-05,-3372
20191113T16-05,-3133
20191113T15-05,-3138
20191113T14-05,0
20191113T13-05,-3183
20191113T12-05,-3435
20191113T11-05,-3289
20191113T10-05,-2269
20191113T09-05,-1668
20191113T08-05,-1057
20191113T07-05,-1801
20191113T06-05,-1957
20191113T05-05,-1556
20191113T04-05,-1735
20191113T03-05,-1866
20191113T02-05,-2244
20191113T01-05,-2685
20191113T00-05,-1838
20191112T23-05,-2120
20191112T22-05,-1842
20191112T21-05,-1702
20191112T20-05,-1705
20191112T19-05,-1848
20191112T18-05,-2267
20191112T17-05,-2020
20191112T16-05,-1936
20191112T15-05,-2059
20191112T14-05,-1887
20191112T13-05,-1781
20191112T12-05,-2230
20191112T11-05,-2284
20191112T10-05,-2127
20191112T09-05,-1878
20191112T08-05,-1989
20191112T07-05,-1399
20191112T06-05,-1669
20191112T05-05,-1861
20191112T04-05,-1856
20191112T03-05,-1660
20191112T02-05,-1882
20191112T01-05,-2009
20191112T00-05,-1425
20191111T23-05,-1704
20191111T22-05,-1401
20191111T21-05,-1822
20191111T20-05,-2352
20191111T19-05,-2306
20191111T18-05,-2477
20191111T17-05,-2409
20191111T16-05,-2283
20191111T15-05,-2358
20191111T14-05,-2753
20191111T13-05,-2805
20191111T12-05,-3009
20191111T11-05,-2782
20191111T10-05,-2516
20191111T09-05,-2401
20191111T08-05,-1861
20191111T07-05,-1780
20191111T06-05,-1144
20191111T05-05,-992
20191111T04-05,-1362
20191111T03-05,-1499
20191111T02-05,-1576
20191111T01-05,-1727
20191111T00-05,-1517
20191110T23-05,-1617
20191110T22-05,-1757
20191110T21-05,-2075
20191110T20-05,-2076
20191110T19-05,-2000
20191110T18-05,-2071
20191110T17-05,-1939
20191110T16-05,-1423
20191110T15-05,-1383
20191110T14-05,-1548
20191110T13-05,-1442
20191110T12-05,-1215
20191110T11-05,-1188
20191110T10-05,-1323
20191110T09-05,-1344
20191110T08-05,-1157
20191110T07-05,-1340
20191110T06-05,-1231
20191110T05-05,-1456
20191110T04-05,-1490
20191110T03-05,-1607
20191110T02-05,-1918
20191110T01-05,-2133
20191110T00-05,-2277
20191109T23-05,-2339
20191109T22-05,-2170
20191109T21-05,-1930
20191109T20-05,-1585
20191109T19-05,-1814
20191109T18-05,-2026
20191109T17-05,-2180
20191109T16-05,-1734
20191109T15-05,-1704
20191109T14-05,-1980
20191109T13-05,-2060
20191109T12-05,-1860
20191109T11-05,-1892
20191109T10-05,-1889
20191109T09-05,-1873
20191109T08-05,-1610
20191109T07-05,-1527
20191109T06-05,-1113
20191109T05-05,-1326
20191109T04-05,-1744
20191109T03-05,-1779
20191109T02-05,-1579
20191109T01-05,-1666
20191109T00-05,-1977
20191108T23-05,-2190
20191108T22-05,-1773
20191108T21-05,-1751
20191108T20-05,-1769
20191108T19-05,-1852
20191108T18-05,-1812
20191108T17-05,-1797
20191108T16-05,-1711
20191108T15-05,-1990
20191108T14-05,-2384
20191108T13-05,-2777
20191108T12-05,-2703
20191108T11-05,-2326
20191108T10-05,-2221
20191108T09-05,-1596
20191108T08-05,-1276
20191108T07-05,-1362
20191108T06-05,-1066
20191108T05-05,-1227
20191108T04-05,-1388
20191108T03-05,-1245
20191108T02-05,-1292
20191108T01-05,-1359
20191108T00-05,-1341
20191107T23-05,-1919
20191107T22-05,-2359
20191107T21-05,-2404
20191107T20-05,-1767
20191107T19-05,-1846
20191107T18-05,-2220
20191107T17-05,-2437
20191107T16-05,-2773
20191107T15-05,-2627
20191107T14-05,-2368
20191107T13-05,-2223
20191107T12-05,-1844
20191107T11-05,-1551
20191107T10-05,-1635
20191107T09-05,-1274
20191107T08-05,-1041
20191107T07-05,-1108
20191107T06-05,-978
20191107T05-05,-1022
20191107T04-05,-1086
20191107T03-05,-1082
20191107T02-05,-1127
20191107T01-05,-1138
20191107T00-05,-1186
20191106T23-05,-1340
20191106T22-05,-1615
20191106T21-05,-1969
20191106T20-05,-1791
20191106T19-05,-1735
20191106T18-05,-2187
20191106T17-05,-2307
20191106T16-05,-2605
20191106T15-05,-2486
20191106T14-05,-2395
20191106T13-05,-2487
20191106T12-05,-2237
20191106T11-05,-2158
20191106T10-05,-1539
20191106T09-05,-1026
