,Total interchange1
20191101T16-06,-257
20191101T15-06,-151
20191101T14-06,-174
20191101T13-06,-125
20191101T12-06,-14
20191101T11-06,-66
20191101T10-06,-12
20191101T09-06,-62
20191101T08-06,-39
20191101T07-06,-229
20191101T06-06,-185
20191101T05-06,-41
20191101T04-06,-29
20191101T03-06,-29
20191101T02-06,-41
20191101T01-06,-34
20191101T00-06,-63
20191031T23-06,-237
20191031T22-06,-279
20191031T21-06,-363
20191031T20-06,-429
20191031T19-06,-401
20191031T18-06,-290
20191031T17-06,-243
20191031T16-06,-214
20191031T15-06,-193
20191031T14-06,-176
20191031T13-06,-214
20191031T12-06,-249
20191031T11-06,-337
20191031T10-06,-374
20191031T09-06,-198
20191031T08-06,-277
20191031T07-06,-151
20191031T06-06,59
20191031T05-06,80
20191031T04-06,138
20191031T03-06,25
20191031T02-06,-109
20191031T01-06,-149
20191031T00-06,-87
20191030T23-06,-198
20191030T22-06,-232
20191030T21-06,-293
20191030T20-06,-416
20191030T19-06,-455
20191030T18-06,-437
20191030T17-06,-426
20191030T16-06,-391
20191030T15-06,-341
20191030T14-06,-283
20191030T13-06,-373
20191030T12-06,-408
20191030T11-06,-349
20191030T10-06,-301
20191030T09-06,-103
20191030T08-06,-97
20191030T07-06,-127
20191030T06-06,-65
20191030T05-06,-17
20191030T04-06,-76
20191030T03-06,-83
20191030T02-06,7
20191030T01-06,-103
20191030T00-06,-160
20191029T23-06,-266
20191029T22-06,-343
20191029T21-06,-452
20191029T20-06,-410
20191029T19-06,-380
20191029T18-06,-381
20191029T17-06,-321
20191029T16-06,-462
20191029T15-06,-457
20191029T14-06,-387
20191029T13-06,-392
20191029T12-06,-452
20191029T11-06,-450
20191029T10-06,-327
20191029T09-06,-317
20191029T08-06,-242
20191029T07-06,-127
20191029T06-06,-258
20191029T05-06,-171
20191029T04-06,-144
20191029T03-06,-176
20191029T02-06,-183
20191029T01-06,-168
20191029T00-06,-250
20191028T23-06,-235
20191028T22-06,-297
20191028T21-06,-360
20191028T20-06,-382
20191028T19-06,-388
