,Total interchange1
20191101T15-07,1229
20191101T14-07,1267
20191101T13-07,1310
20191101T12-07,1330
20191101T11-07,1317
20191101T10-07,1399
20191101T09-07,1287
20191101T08-07,1167
20191101T07-07,1123
20191101T06-07,1299
20191101T05-07,1227
20191101T04-07,1266
20191101T03-07,1257
20191101T02-07,1137
20191101T01-07,986
20191101T00-07,900
20191031T23-07,1044
20191031T22-07,1104
20191031T21-07,1229
20191031T20-07,1202
20191031T19-07,1227
20191031T18-07,1290
20191031T17-07,1249
20191031T16-07,1214
20191031T15-07,1167
20191031T14-07,1137
20191031T13-07,1215
20191031T12-07,1212
20191031T11-07,1231
20191031T10-07,1269
20191031T09-07,1275
20191031T08-07,1264
20191031T07-07,1218
20191031T06-07,1191
20191031T05-07,1034
20191031T04-07,1039
20191031T03-07,1099
20191031T02-07,1198
20191031T01-07,1278
20191028T00-07,1179
20191027T23-07,1358
20191027T22-07,1395
20191027T21-07,1515
20191027T20-07,1531
20191027T19-07,1560
20191027T18-07,1452
20191027T17-07,1459
20191027T16-07,1476
20191027T15-07,1349
20191027T14-07,1353
20191027T13-07,1325
20191027T12-07,1341
20191027T11-07,1406
20191027T10-07,1407
20191027T09-07,1417
20191027T08-07,1350
20191027T07-07,1343
20191027T06-07,1341
20191027T05-07,1281
20191027T04-07,1300
20191027T03-07,1331
20191027T02-07,1395
20191027T01-07,1375
20191027T00-07,1469
20191026T23-07,1487
20191026T22-07,1557
20191026T21-07,1723
20191026T20-07,1775
20191026T19-07,1885
20191026T18-07,1722
20191026T17-07,1495
20191026T16-07,1550
20191026T15-07,1518
20191026T14-07,1477
20191026T13-07,1508
20191026T12-07,1547
20191026T11-07,1502
20191026T10-07,1459
20191026T09-07,1373
20191026T08-07,1528
20191026T07-07,1581
20191026T06-07,1546
20191026T05-07,1395
20191026T04-07,1279
20191026T03-07,1345
20191026T02-07,1463
20191026T01-07,1530
20191026T00-07,1574
20191025T23-07,1592
20191025T22-07,1616
20191025T21-07,1842
20191025T20-07,1862
20191025T19-07,1853
20191025T18-07,1819
20191025T17-07,1708
20191025T16-07,1537
20191025T15-07,1466
20191025T14-07,1478
20191025T13-07,1413
20191025T12-07,1483
20191025T11-07,1401
20191025T10-07,1416
20191025T09-07,1506
20191025T08-07,1571
20191025T07-07,1675
20191025T06-07,1586
20191025T05-07,1505
