,Total interchange1
20191213T01-05,-873
20191213T00-05,-957
20191212T23-05,-1101
20191212T22-05,-1294
20191212T21-05,-1378
20191212T20-05,-1387
20191212T19-05,-1567
20191212T18-05,-1531
20191212T17-05,-1462
20191212T16-05,-1387
20191212T15-05,-1355
20191212T14-05,-1271
20191212T13-05,-1252
20191212T12-05,-1169
20191212T11-05,-1269
20191212T10-05,-1172
20191212T09-05,-1121
20191212T08-05,-1144
20191212T07-05,-1141
20191212T06-05,-952
20191212T05-05,-851
20191212T04-05,-816
20191212T03-05,-825
20191212T02-05,-825
20191212T01-05,-860
20191212T00-05,-840
20191211T23-05,-817
20191211T22-05,-750
20191211T21-05,-739
20191211T20-05,-649
20191211T19-05,-742
20191211T18-05,-754
20191211T17-05,-717
20191211T16-05,-683
20191211T15-05,-743
20191211T14-05,-703
20191211T13-05,-785
20191211T12-05,-712
20191211T11-05,-744
20191211T10-05,-863
20191211T09-05,-802
20191211T08-05,-967
20191211T07-05,-1075
20191211T06-05,-919
20191211T05-05,-819
20191211T04-05,-783
20191211T03-05,-786
20191211T02-05,-814
20191211T01-05,-863
20191211T00-05,-986
20191210T23-05,-1102
20191210T22-05,-1119
20191210T21-05,-1124
20191210T20-05,-1110
20191210T19-05,-1119
20191210T18-05,-1055
20191210T17-05,-1047
20191210T16-05,-1029
20191210T15-05,-1064
20191210T14-05,-1125
20191210T13-05,-1112
20191210T12-05,-1098
20191210T11-05,-1080
20191210T10-05,-987
20191210T09-05,-1008
20191210T08-05,-1008
20191210T07-05,-1049
20191210T06-05,-892
20191210T05-05,-799
20191210T04-05,-731
20191210T03-05,-772
20191210T02-05,-800
20191210T01-05,-859
20191210T00-05,-935
20191209T23-05,-1090
20191209T22-05,-1165
20191209T21-05,-1138
20191209T20-05,-1141
20191209T19-05,-1152
20191209T18-05,-1138
20191209T17-05,-1034
20191209T16-05,-1041
20191209T15-05,-1039
20191209T14-05,-1098
20191209T13-05,-1166
20191209T12-05,-1021
20191209T11-05,-984
20191209T10-05,-912
20191209T09-05,-923
20191209T08-05,-997
20191209T07-05,-1077
20191209T06-05,-915
20191209T05-05,-808
20191209T04-05,-774
20191209T03-05,-769
20191209T02-05,-798
20191209T01-05,-842
20191209T00-05,-937
20191208T23-05,-1059
20191208T22-05,-1071
20191208T21-05,-1073
20191208T20-05,-1003
20191208T19-05,-1192
20191208T18-05,-1146
20191208T17-05,-1099
20191208T16-05,-1127
20191208T15-05,-1158
20191208T14-05,-1182
20191208T13-05,-1164
20191208T12-05,-1090
20191208T11-05,-1123
20191208T10-05,-1146
20191208T09-05,-1123
20191208T08-05,-1018
20191208T07-05,-942
20191208T06-05,-896
20191208T05-05,-828
20191208T04-05,-813
20191208T03-05,-837
20191208T02-05,-857
20191208T01-05,-898
20191208T00-05,-962
20191207T23-05,-1054
20191207T22-05,-1124
20191207T21-05,-1102
20191207T20-05,-1123
20191207T19-05,-1138
20191207T18-05,-1125
20191207T17-05,-1089
20191207T16-05,-1080
20191207T15-05,-1077
20191207T14-05,-1086
20191207T13-05,-1104
20191207T12-05,-1065
20191207T11-05,-1064
20191207T10-05,-1071
20191207T09-05,-1183
20191207T08-05,-1049
20191207T07-05,-1023
20191207T06-05,-1013
20191207T05-05,-1063
20191207T04-05,-1029
20191207T03-05,-1014
20191207T02-05,-1018
20191207T01-05,-1113
20191207T00-05,-1155
20191206T23-05,-1093
20191206T22-05,-1113
20191206T21-05,-1076
20191206T20-05,-1066
20191206T19-05,-1106
20191206T18-05,-1147
20191206T17-05,-1103
20191206T16-05,-1136
20191206T15-05,-1119
20191206T14-05,-1096
20191206T13-05,-1143
20191206T12-05,-1190
20191206T11-05,-1173
20191206T10-05,-1174
20191206T09-05,-1178
20191206T08-05,-1203
20191206T07-05,-1250
20191206T06-05,-1337
20191206T05-05,-1345
20191206T04-05,-1320
20191206T03-05,-1286
20191206T02-05,-1251
20191206T01-05,-1253
20191206T00-05,-1288
20191205T23-05,-1370
20191205T22-05,-1398
20191205T21-05,-1347
20191205T20-05,-1360
20191205T19-05,-1380
20191205T18-05,-1296
20191205T17-05,-1152
20191205T16-05,-1122
20191205T15-05,-1126
20191205T14-05,-1162
20191205T13-05,-1222
20191205T12-05,-1286
20191205T11-05,-1330
20191205T10-05,-1322
20191205T09-05,-1230
20191205T08-05,-1243
20191205T07-05,-1325
20191205T06-05,-1411
20191205T05-05,-1389
20191205T04-05,-1350
20191205T03-05,-1317
20191205T02-05,-1306
20191205T01-05,-1294
20191205T00-05,-1304
20191204T23-05,-1388
20191204T22-05,-1367
20191204T21-05,-1382
20191204T20-05,-1370
20191204T19-05,-1414
20191204T18-05,-1321
20191204T17-05,-1165
20191204T16-05,-1113
20191204T15-05,-1105
20191204T14-05,-1148
20191204T13-05,-1210
20191204T12-05,-1285
20191204T11-05,-1331
20191204T10-05,-1265
20191204T09-05,-1251
20191204T08-05,-1220
20191204T07-05,-1170
20191204T06-05,-1191
20191204T05-05,-1264
20191204T04-05,-1261
20191204T03-05,-1289
20191204T02-05,-1273
20191204T01-05,-1294
20191204T00-05,-1253
20191203T23-05,-1400
20191203T22-05,-1475
20191203T21-05,-1488
20191203T20-05,-1416
20191203T19-05,-1530
20191203T18-05,-1604
20191203T17-05,-1489
20191203T16-05,-1423
20191203T15-05,-1412
20191203T14-05,-1445
20191203T13-05,-1497
20191203T12-05,-1508
20191203T11-05,-1512
20191203T10-05,-1428
20191203T09-05,-1466
20191203T08-05,-1419
20191203T07-05,-1475
20191203T06-05,-1435
20191203T05-05,-1392
20191203T04-05,-1363
20191203T03-05,-1325
20191203T02-05,-1327
20191203T01-05,-1308
20191203T00-05,-1306
20191202T23-05,-1291
20191202T22-05,-1326
20191202T21-05,-1331
20191202T20-05,-1335
20191202T19-05,-1398
20191202T18-05,-1266
20191202T17-05,-1183
20191202T16-05,-1146
20191202T15-05,-1143
20191202T14-05,-1152
20191202T13-05,-1174
20191202T12-05,-1192
20191202T11-05,-1187
20191202T10-05,-1182
20191202T09-05,-1153
20191202T08-05,-1118
20191202T07-05,-1063
20191202T06-05,-927
20191202T05-05,-846
20191202T04-05,-820
20191202T03-05,-841
20191202T02-05,-874
20191202T01-05,-929
20191202T00-05,-1008
20191201T23-05,-1146
20191201T22-05,-1446
20191201T21-05,-1575
20191201T20-05,-1628
20191201T19-05,-1776
20191201T18-05,-1727
20191201T17-05,-1674
20191201T16-05,-1678
20191201T15-05,-1712
20191201T14-05,-1721
20191201T13-05,-1768
20191201T12-05,-1695
20191201T11-05,-1621
20191201T10-05,-1429
20191201T09-05,-1346
20191201T08-05,-964
