,Total interchange1
20191122T23-06,1637
20191122T22-06,1775
20191122T21-06,1850
20191122T20-06,1935
20191122T19-06,2117
20191122T18-06,2271
20191122T17-06,2262
20191122T16-06,2525
20191122T15-06,2263
20191122T14-06,2218
20191122T13-06,2137
20191122T12-06,2208
20191122T11-06,2351
20191122T10-06,2436
20191122T09-06,2132
20191122T08-06,2019
20191122T07-06,1703
20191122T06-06,1228
20191122T05-06,1437
20191122T04-06,1481
20191122T03-06,1844
20191122T02-06,1962
20191122T01-06,1952
20191122T00-06,2423
20191121T23-06,2184
20191121T22-06,2149
20191121T21-06,2068
20191121T20-06,2199
20191121T19-06,2196
20191121T18-06,2350
20191121T17-06,2156
20191121T16-06,2147
20191121T15-06,2075
20191121T14-06,1986
20191121T13-06,1938
20191121T12-06,2023
20191121T11-06,1972
20191121T10-06,2014
20191121T09-06,2030
20191121T08-06,1904
20191121T07-06,1910
20191121T06-06,1188
20191121T05-06,1433
20191121T04-06,1904
20191121T03-06,2250
20191121T02-06,2142
20191121T01-06,2004
20191121T00-06,1491
20191120T23-06,1616
20191120T22-06,1374
20191120T21-06,1375
20191120T20-06,1554
20191120T19-06,1892
20191120T18-06,2213
20191120T17-06,2452
20191120T16-06,2142
20191120T15-06,2161
20191120T14-06,2077
20191120T13-06,2062
20191120T12-06,2081
20191120T11-06,2368
20191120T10-06,2404
20191120T09-06,2146
20191120T08-06,2067
20191120T07-06,1727
20191120T06-06,1383
20191120T05-06,1095
20191120T04-06,1436
20191120T03-06,1897
20191120T02-06,1998
20191120T01-06,1909
20191120T00-06,1626
20191119T23-06,1266
20191119T22-06,1316
20191119T21-06,1505
20191119T20-06,1397
20191119T19-06,1659
20191119T18-06,2138
20191119T17-06,1842
20191119T16-06,1780
20191119T15-06,1808
20191119T14-06,1706
20191119T13-06,1735
20191119T12-06,1780
20191119T11-06,1837
20191119T10-06,1837
20191119T09-06,1654
20191119T08-06,1481
20191119T07-06,1551
20191119T06-06,1363
20191119T05-06,1156
20191119T04-06,1583
20191119T03-06,1807
20191119T02-06,1686
20191119T01-06,1613
20191119T00-06,1562
20191118T23-06,1464
20191118T22-06,1399
20191118T21-06,1525
20191118T20-06,1600
20191118T19-06,1947
20191118T18-06,1959
20191118T17-06,1873
20191118T16-06,1778
20191118T15-06,1882
20191118T14-06,1877
20191118T13-06,1860
20191118T12-06,1903
20191118T11-06,1813
20191118T10-06,1740
20191118T09-06,1544
20191118T08-06,1538
20191118T07-06,1519
20191118T06-06,1384
20191118T05-06,918
20191118T04-06,1358
20191118T03-06,1621
20191118T02-06,1636
20191118T01-06,1692
20191118T00-06,1797
20191117T23-06,1835
20191117T22-06,1810
