,Total interchange1
20191224T15-07,1064
20191224T14-07,1033
20191224T13-07,1009
20191224T12-07,986
20191224T11-07,970
20191224T10-07,776
20191224T09-07,681
20191224T08-07,380
20191224T07-07,337
20191224T06-07,394
20191224T05-07,287
20191224T04-07,197
20191224T03-07,153
20191224T02-07,129
20191224T01-07,126
20191224T00-07,163
20191223T23-07,119
20191223T22-07,75
20191223T21-07,13
20191223T20-07,6
20191223T19-07,173
20191223T18-07,258
20191223T17-07,412
20191223T16-07,450
20191223T15-07,457
20191223T14-07,375
20191223T13-07,328
20191223T12-07,146
20191223T11-07,112
20191223T10-07,109
20191223T09-07,122
20191223T08-07,150
20191223T07-07,214
20191223T06-07,307
20191223T05-07,283
20191223T04-07,276
20191223T03-07,255
20191223T02-07,303
20191223T01-07,769
20191223T00-07,1291
20191222T23-07,1312
20191222T22-07,1318
20191222T21-07,1266
20191222T20-07,1272
20191222T19-07,1240
20191222T18-07,1222
20191222T17-07,1266
20191222T16-07,1315
20191222T15-07,1350
20191222T14-07,1318
20191222T13-07,1297
20191222T12-07,1315
20191222T11-07,1301
20191222T10-07,1316
20191222T09-07,1369
20191222T08-07,1448
20191222T07-07,1512
20191222T06-07,1503
20191222T05-07,1446
20191222T04-07,1454
20191222T03-07,1472
20191222T02-07,1479
20191222T01-07,1595
20191222T00-07,1517
20191221T23-07,1454
20191221T22-07,1385
20191221T21-07,1321
20191221T20-07,1304
20191221T19-07,1263
20191221T18-07,1240
20191221T17-07,1282
20191221T16-07,1308
20191221T15-07,1312
20191221T14-07,1328
20191221T13-07,1309
20191221T12-07,1265
20191221T11-07,1234
20191221T10-07,1235
20191221T09-07,1289
20191221T08-07,1352
20191221T07-07,1422
20191221T06-07,1487
20191221T05-07,1522
20191221T04-07,1514
20191221T03-07,1508
20191221T02-07,1470
20191221T01-07,1437
20191221T00-07,1393
20191220T23-07,1379
20191220T22-07,1294
20191220T21-07,1262
20191220T20-07,1264
20191220T19-07,1195
20191220T18-07,1191
20191220T17-07,1243
20191220T16-07,1307
20191220T15-07,1305
