,Total interchange1
20191206T22-05,-3350
20191206T21-05,-3500
20191206T20-05,-3555
20191206T19-05,-3502
20191206T18-05,-3557
20191206T17-05,-3218
20191206T16-05,-3263
20191206T15-05,-2752
20191206T14-05,-2606
20191206T13-05,-2520
20191206T12-05,-2446
20191206T11-05,-2367
20191206T10-05,-2388
20191206T09-05,-2244
20191206T08-05,-2151
20191206T07-05,-2775
20191206T06-05,-3098
20191206T05-05,-3223
20191206T04-05,-3244
20191206T03-05,-3137
20191206T02-05,-3056
20191206T01-05,-3056
20191206T00-05,-2952
20191205T23-05,-3028
20191205T22-05,-3062
20191205T21-05,-2967
20191205T20-05,-2889
20191205T19-05,-2782
20191205T18-05,-2709
20191205T17-05,-2658
20191205T16-05,-2772
20191205T15-05,-2869
20191205T14-05,-2890
20191205T13-05,-2925
20191205T12-05,-2895
20191205T11-05,-2802
20191205T10-05,-2668
20191205T09-05,-2680
20191205T08-05,-2663
20191205T07-05,-2754
20191205T06-05,-2826
20191205T05-05,-2985
20191205T04-05,-3068
20191205T03-05,-3139
20191205T02-05,-3154
20191205T01-05,-3361
20191205T00-05,-3535
20191204T23-05,-3250
20191204T22-05,-3228
20191204T21-05,-3215
20191204T20-05,-3190
20191204T19-05,-3125
20191204T18-05,-2827
20191204T17-05,-2898
20191204T16-05,-2930
20191204T15-05,-2992
20191204T14-05,-3097
20191204T13-05,-3146
20191204T12-05,-3130
20191204T11-05,-3033
20191204T10-05,-3104
20191204T09-05,-3100
20191204T08-05,-3009
20191204T07-05,-2995
20191204T06-05,-3237
20191204T05-05,-3384
20191204T04-05,-3335
20191204T03-05,-3348
20191204T02-05,-3337
20191204T01-05,-3279
20191204T00-05,-3357
20191203T23-05,-3322
20191203T22-05,-3095
20191203T21-05,-2896
20191203T20-05,-2869
20191203T19-05,-2894
20191203T18-05,-2921
20191203T17-05,-2851
20191203T16-05,-2777
20191203T15-05,-2770
20191203T14-05,-2794
20191203T13-05,-2923
20191203T12-05,-3201
20191203T11-05,-3083
20191203T10-05,-3063
20191203T09-05,-3098
20191203T08-05,-3156
20191203T07-05,-3386
20191203T06-05,-3642
20191203T05-05,-3755
20191203T04-05,-3680
20191203T03-05,-3684
20191203T02-05,-3567
20191203T01-05,-3763
20191203T00-05,-3566
20191202T23-05,-3753
20191202T22-05,-3827
20191202T21-05,-3484
20191202T20-05,-3402
20191202T19-05,-3226
20191202T18-05,-2957
20191202T17-05,-3211
20191202T16-05,-3349
20191202T15-05,-3317
20191202T14-05,-3399
20191202T13-05,-3419
20191202T12-05,-3114
20191202T11-05,-3090
20191202T10-05,-3124
20191202T09-05,-3110
20191202T08-05,-3134
20191202T07-05,-3032
20191202T06-05,-2839
20191202T05-05,-3263
20191202T04-05,-3246
20191202T03-05,-3292
20191202T02-05,-3330
20191202T01-05,-3285
20191202T00-05,-3276
20191201T23-05,-3196
20191201T22-05,-2962
20191201T21-05,-2817
20191201T20-05,-2845
20191201T19-05,-2701
20191201T18-05,-2687
20191201T17-05,-2832
20191201T16-05,-2856
20191201T15-05,-2980
20191201T14-05,-3018
20191201T13-05,-2900
20191201T12-05,-2934
20191201T11-05,-2963
20191201T10-05,-2884
20191201T09-05,-3002
20191201T08-05,-2916
20191201T07-05,-2937
20191201T06-05,-3230
20191201T05-05,-3211
20191201T04-05,-3309
20191201T03-05,-3214
20191201T02-05,-3006
20191201T01-05,-2791
20191201T00-05,-2746
20191130T23-05,-2892
20191130T22-05,-3138
20191130T21-05,-3046
20191130T20-05,-2962
20191130T19-05,-2999
20191130T18-05,-2801
20191130T17-05,-2715
20191130T16-05,-2867
20191130T15-05,-2711
20191130T14-05,-2643
20191130T13-05,-2525
20191130T12-05,-2579
20191130T11-05,-2594
20191130T10-05,-2835
20191130T09-05,-2762
20191130T08-05,-2442
20191130T07-05,-2304
20191130T06-05,-2569
20191130T05-05,-2970
20191130T04-05,-2665
20191130T03-05,-2577
20191130T02-05,-2763
20191130T01-05,-2414
20191130T00-05,-2819
20191129T23-05,-3040
20191129T22-05,-3447
20191129T21-05,-3439
20191129T20-05,-3328
20191129T19-05,-3286
20191129T18-05,-2987
20191129T17-05,-3007
20191129T16-05,-2743
20191129T15-05,-2552
20191129T14-05,-2576
20191129T13-05,-2636
20191129T12-05,-2717
20191129T11-05,-2632
20191129T10-05,-2848
20191129T09-05,-2863
20191129T08-05,-2680
20191129T07-05,-2569
20191129T06-05,-2471
20191129T05-05,-2670
20191129T04-05,-2660
20191129T03-05,-2504
20191129T02-05,-2378
20191129T01-05,-2294
20191129T00-05,-2417
20191128T23-05,-2580
20191128T22-05,-2579
20191128T21-05,-2742
20191128T20-05,-2610
20191128T19-05,-2599
20191128T18-05,-2831
20191128T17-05,-2727
20191128T16-05,-2789
20191128T15-05,-2873
20191128T14-05,-3312
20191128T13-05,-3419
20191128T12-05,-3378
20191128T11-05,-3166
20191128T10-05,-2750
20191128T09-05,-2578
20191128T08-05,-2491
20191128T07-05,-2579
20191128T06-05,-2533
20191128T05-05,-2454
20191128T04-05,-2506
20191128T03-05,-2361
20191128T02-05,-2382
20191128T01-05,-1998
20191128T00-05,-2777
20191127T23-05,-2797
20191127T22-05,-2792
20191127T21-05,-2798
20191127T20-05,-2655
20191127T19-05,-2190
20191127T18-05,-2174
20191127T17-05,-2169
20191127T16-05,-2145
20191127T15-05,-2243
20191127T14-05,-2340
20191127T13-05,-2406
20191127T12-05,-2384
20191127T11-05,-2405
20191127T10-05,-2484
20191127T09-05,-2492
20191127T08-05,-2611
20191127T07-05,-2479
20191127T06-05,-2729
20191127T05-05,-2798
20191127T04-05,-2801
20191127T03-05,-2811
20191127T02-05,-2693
20191127T01-05,-2550
20191127T00-05,-2312
20191126T23-05,-2457
20191126T22-05,-2453
20191126T21-05,-2343
20191126T20-05,-2321
20191126T19-05,-2474
20191126T18-05,-2276
20191126T17-05,-1870
20191126T16-05,-1432
20191126T15-05,-1081
20191126T14-05,-979
20191126T13-05,-1017
20191126T12-05,-1404
20191126T11-05,-1676
20191126T10-05,-1720
20191126T09-05,-2143
20191126T08-05,-2721
20191126T07-05,-2610
20191126T06-05,-2639
20191126T05-05,-2597
20191126T04-05,-2577
20191126T03-05,-2550
20191126T02-05,-2410
20191126T01-05,-2446
20191126T00-05,-2606
20191125T23-05,-2441
20191125T22-05,-2370
20191125T21-05,-2326
20191125T20-05,-2403
20191125T19-05,-2412
20191125T18-05,-2215
20191125T17-05,-2186
20191125T16-05,-2256
20191125T15-05,-2207
20191125T14-05,-2131
20191125T13-05,-2123
20191125T12-05,-2322
20191125T11-05,-2307
20191125T10-05,-2311
20191125T09-05,-2248
20191125T08-05,-2208
20191125T07-05,-2253
20191125T06-05,-2405
20191125T05-05,-2319
20191125T04-05,-2477
20191125T03-05,-2365
20191125T02-05,-2544
20191125T01-05,-2536
20191125T00-05,-2695
20191124T23-05,-2726
20191124T22-05,-2534
20191124T21-05,-2224
20191124T20-05,-2277
20191124T19-05,-2159
20191124T18-05,-2062
20191124T17-05,-1986
20191124T16-05,-1958
20191124T15-05,-2034
20191124T14-05,-2074
20191124T13-05,-2010
20191124T12-05,-2053
20191124T11-05,-2134
20191124T10-05,-2231
20191124T09-05,-2241
20191124T08-05,-2261
20191124T07-05,-2411
20191124T06-05,-2457
20191124T05-05,-2505
